Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1846949612,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1847328645,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1847449893,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1847832589,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1847950088,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1848336519,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1848450139,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1848840473,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1848950346,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1849344418,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1849450456,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1849848404,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1849950655,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1850352158,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1850450603,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1850856570,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1850950926,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1851360381,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1851451045,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1851864136,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1851951267,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1852368167,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1852451309,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1852872007,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1852951489,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1853378083,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1853451631,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1853882832,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1853951720,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1854383945,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1854451710,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1854887893,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1854951794,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1855391844,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1855452043,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1855895885,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1855952222,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1856399797,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1856452437,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1856903866,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1856952495,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1857407826,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1857452617,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1857911701,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1857952751,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1858415632,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1858452919,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1858919677,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1858953076,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1859423590,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1859453224,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1859927337,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1859953395,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1860431495,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1860453395,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1860935366,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1860953677,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1861439342,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1861453682,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1861943285,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1861953772,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1862447291,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1862454057,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1862951107,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1862955258,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1863454735,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1863454996,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1863954334,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1863959091,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1864454618,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1864463060,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1864954789,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1864967014,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1865454771,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1865471010,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1865955099,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1865974910,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1866455123,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1866478985,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1866955129,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1866982904,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1867455281,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1867486832,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1867955583,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1867990840,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1868455719,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1868494624,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1868955838,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1868998676,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1869456019,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1869502681,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1869956155,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1870006548,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1870456194,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1870510544,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1870956232,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1871014448,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1871456378,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1871518497,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1871956607,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1872022449,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1872456746,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1872526400,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1872956812,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1873030318,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1873457096,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1873534171,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1873957227,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1874038268,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1874457313,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1874542070,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1874957461,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1875046214,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1875457666,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1875550202,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1875957800,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1876054022,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1876457845,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1876558002,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1876957981,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1877062053,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1877458009,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1877565812,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1877958317,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1878069911,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1878458339,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1878573710,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1878958576,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1879077759,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1879458791,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1879581848,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1879958906,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1880085728,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1880459023,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1880589653,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1880959191,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1881093687,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1881459337,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1881597652,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1881959295,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1882101569,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1882459441,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1882605673,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1882959658,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1883109639,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1883459821,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1883613826,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1883959940,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1884119381,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1884460137,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1884621345,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1884960326,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1885125375,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1885460515,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1885630509,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1885960570,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1886136290,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1886460590,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1886637049,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1886960655,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1887141200,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1887460772,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1887644940,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1887960925,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1888148962,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1888461161,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1888653134,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1888961259,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1889156885,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1889461464,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1889660945,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1889961593,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1890164861,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1890461716,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1890668846,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1890961855,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1891172626,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1891462031,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1891676761,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1891962153,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1892180770,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1892462282,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1892684605,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1892962464,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1893188646,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1893462438,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1893692439,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1893962687,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1894196533,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1894462776,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1894700504,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1894963002,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1895204430,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1895463028,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1895708430,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1895963226,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1896212459,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1896463472,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1896716286,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1896963610,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1897220281,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1897463674,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1897724237,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1897963798,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1898228152,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1898463909,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1898732111,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1898964077,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1899235917,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1899464115,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1899740081,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1899964435,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1900244016,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1900464554,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1900747944,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1900964503,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1901251886,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1901464818,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1901755889,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1901964878,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1902259768,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1902465013,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1902763908,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1902965211,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1903267742,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1903465402,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1903771657,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1903965362,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1904275620,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1904465656,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1904779628,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1904965806,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1905283617,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1905465741,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1905787508,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1905965890,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1906291458,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1906466119,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1906795460,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1906966284,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1907299338,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1907466386,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1907803450,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1907966570,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1908307156,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1908466753,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1908811268,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1908966784,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1909315219,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1909466950,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1909819129,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1909967153,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1910323065,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1910467173,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1910827225,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1910967480,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1911330983,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1911467696,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1911835004,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1911967658,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1912338903,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1912467831,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1912842930,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1912967943,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1913346914,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1913468091,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1913850673,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1913968124,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1914354887,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1914468276,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1914858618,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1914968535,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1915362564,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1915468517,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1915866909,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1915968736,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1916372126,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1916468911,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1916874523,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1916968896,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1917378792,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1917469236,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1917884012,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1917969343,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1918389419,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1918469518,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1918890249,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1918969662,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1919394283,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1919469756,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1919898329,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1919969905,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1920402275,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1920469895,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1920906250,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1920970029,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1921410111,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1921470264,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1921913970,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1921970424,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1922418088,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1922470631,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1922922043,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1922970596,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1923425849,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1923470879,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1923929805,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1923971010,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1924433778,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1924471110,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1924937946,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1924971233,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1925441837,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1925471361,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1925945768,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1925971570,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1926449736,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1926471612,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1926953571,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1926971696,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1927457519,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1927471908,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1927961651,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1927971988,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1928465746,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1928472276,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1928969561,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1928973314,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1929472455,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1929473459,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1929972528,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1929977494,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1930472823,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1930481216,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1930973019,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1930985361,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1931473066,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1931489248,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1931973283,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1931993122,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1932473366,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1932498968,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
1932973488,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
1933001086,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
